# v0.4.14 baseline sweep, N=5000, per-molecule extract.
# The full run is 261 MB (20 MB individual_reports + 42 MB structures) and gitignored.
# This is the REUSABLE CORE: it re-derives the bucket table, the key_equal sub-split,
# and the runtime percentiles without the raw run. elapsed_s is the NESTED field.
molecule	status	tier_passed	bucket_honest	subclass_honest	bucket_scored	subclass_scored	elapsed_s	len_oin_in	len_oin_out_indep
DOYTIV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.05	94	94
DOZHAC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.41	82	82
DOZTIX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.90	118	118
DUBVEC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.80	76	76
DUFTED_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.88	114	114
DUGSEF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.06	63	63
DUJLAX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.80	74	74
DUKMED_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.28	82	82
DUKSEI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.45	74	74
DUMDEW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.34	126	126
DUNHEB_comp_0	success	UFF_1	structural	-	byte_exact	-	29.18	91	103
DUPTEO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.55	53	53
DUQGUS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.93	110	110
DURSOZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.92	103	103
DUXPOC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.06	115	115
DUYRAS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.23	108	108
DUYREW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.88	68	68
DUYZAA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.25	122	122
DUZCUY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.47	48	48
DUZDAF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.48	52	52
DUZHUD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.53	143	143
DUZLAN_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	5.16	82	82
EBAFUL_comp_0	failed	-	hard_fail	-	hard_fail	-	1.02	91	0
EBAGAS_comp_0	failed	-	hard_fail	-	hard_fail	-	1.09	114	0
EBAMEA_comp_0	success	UFF_1	structural	-	key_equal	slot_renumber	282.34	108	115
EBAMIE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	55.87	89	89
EBAXEN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.18	59	59
EBAZOW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.06	74	74
EBESIQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.72	101	101
EBOGEK_comp_1	success	UFF_1	byte_exact	-	byte_exact	-	1.64	79	79
EBOHAE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.98	82	82
EBOLOY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.82	106	106
EBUBAH_comp_0	failed	-	hard_fail	-	hard_fail	-	506.94	204	192
EBUFOX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	157.95	90	90
EBUFUD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.42	80	80
EBUGEO_comp_0	success	UFF_1	key_equal	rdkit_canonical	byte_exact	-	28.80	92	83
EBUMOG_comp_0	success	UFF_1	key_equal	rdkit_canonical	byte_exact	-	6.01	96	93
ECEFAV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	8.62	81	81
ECEXIU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.21	88	88
ECEXOA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.69	64	64
ECEYUI_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	11.06	94	94
ECIBOI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	7.30	55	55
ECIGAZ_comp_0	failed	-	hard_fail	-	hard_fail	-	300.39	96	0
ECIPUE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.47	100	100
ECOGAG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.92	130	130
ECOZAY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	12.77	119	119
EDACEU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.73	66	66
EDAMUR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.84	68	68
EDANAB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.46	83	83
EDANEF_comp_0	success	UFF_1	structural	-	byte_exact	-	15.57	77	61
EDEKOP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	11.05	109	109
EDEKUV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.99	85	85
EDEMEH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.68	128	128
EDEZOC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.67	103	103
EDISUI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	10.95	113	113
EDIZIB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.20	72	72
EDOGEM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	31.57	114	114
EDONOC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.57	64	64
EDOQIZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.49	61	61
EDUBAI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	7.19	98	98
EFELEJ_comp_1	success	UFF_1	byte_exact	-	byte_exact	-	1.99	50	50
EFELOR_comp_0	success	UFF_1	structural	-	key_equal	slot_renumber	40.26	111	101
EFEVAO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.90	98	98
EFICOO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	7.00	96	96
EFIFAD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.50	104	104
EFIHUW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.50	77	77
EFILIQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.27	82	82
EFOHOZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.81	71	71
EFUPUS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	29.66	138	138
EFUXUY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.59	95	95
EFUYIN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.65	106	106
EGANEG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.62	122	122
EGAPOS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.18	139	139
EGEHIJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.75	99	99
EGEJUX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.98	81	81
EGEMUA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	11.92	238	238
EGIGUY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.62	94	94
EGILIS_comp_0	success	UFF_1	key_equal	rdkit_canonical	key_equal	slot_renumber	11.81	106	97
EGIXOH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	12.73	71	71
EGODAI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.04	97	97
EGUFIV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.87	68	68
EGUNEA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.08	90	90
EHAQAG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.05	93	93
EHAQIO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.79	92	92
EHEPOY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.62	90	90
EHEZEW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.72	62	62
EHORID_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	45.83	124	124
EHOTEA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.11	104	104
EHOWOP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.44	62	62
EHUDES_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.75	64	64
EHURUV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.22	64	64
EJAMAE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.51	76	76
EJAMOS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.52	62	62
EJAQIQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.35	131	131
EJEKAH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	20.12	115	115
EJITUN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.94	65	65
EJOWIK_comp_0	success	UFF_1	key_equal	slot_renumber	byte_exact	-	2.14	97	97
EJUCUH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.23	79	79
EJUDIX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.81	135	135
EJUFAR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.37	49	49
EJUFEV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.64	55	55
EJUKOK_comp_0	success	UFF_1	structural	-	byte_exact	-	27.80	112	81
EJUWEM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.77	86	86
EKAHON_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.95	59	59
EKEBEC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	9.25	118	118
EKETUJ_comp_0	success	UFF_1	structural	-	key_equal	rdkit_canonical	91.70	119	126
EKEXAV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.56	95	95
EKIDAE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	7.53	97	97
EKIWEB_comp_1	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	8.96	92	92
EKOHIW_comp_0	success	UFF_1	structural	-	byte_exact	-	33.98	97	81
EKOQIF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.87	79	79
EKUQEI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	8.17	85	85
EKURIM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.88	115	115
EKUROS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	15.44	123	123
ELAPUD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.67	96	96
ELEKOV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.54	75	75
ELELAI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.74	83	83
ELELEM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.12	74	74
ELIYAB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.73	64	64
ELODUG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.96	106	106
ELOWAD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.84	117	117
EMAFON_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.17	96	96
EMEGIM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	11.43	94	94
EMEKIQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	9.22	133	133
EMOYEM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.74	53	53
EMUGAU_comp_0	success	UFF_1	structural	-	byte_exact	-	21.01	85	82
EMUQAG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.64	61	61
ENABEA_comp_0	success	UFF_1	key_equal	slot_renumber	byte_exact	-	2.16	75	75
ENALUB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.48	54	54
ENAWIA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.79	76	76
ENAXOG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.55	96	96
ENIBAG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.31	81	81
ENIBEK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.31	85	85
ENOMIE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.97	79	79
ENUGAX_comp_0	success	UFF_1	structural	-	byte_exact	-	54.89	114	126
EPADUW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.72	54	54
EPEJUG_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	7.46	89	89
EPIBOW_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	2.15	83	83
EPIMIB_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	17.74	130	130
EPOLIF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.60	86	86
EPOLOL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	8.31	82	82
EPOZUF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	10.32	90	90
EPULIM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.84	79	79
EPULOS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.75	109	109
EPULUY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.55	117	117
EQAGEK_comp_0	success	UFF_1	structural	-	byte_exact	-	22.75	105	74
EQAGIO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.19	52	52
EQEKAO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.61	127	127
EQEROI_comp_0	failed	-	hard_fail	-	hard_fail	-	300.26	137	0
EQIWIK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.56	70	70
EQIXAF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.87	120	120
EQIXEJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.58	120	120
EQODAQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.66	126	126
EQOKOL_comp_0	success	UFF_1	key_equal	rdkit_canonical	byte_exact	-	4.30	85	79
EQOWOY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.40	104	104
EQOYEO_comp_0	success	UFF_1	structural	-	byte_exact	-	4.91	54	58
EQOZAM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.99	110	110
EQUVIX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.30	94	94
ERAQOE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.29	49	49
ERATIA_comp_0	success	UFF_1	structural	-	byte_exact	-	89.75	116	120
EREGAK_comp_1	success	UFF_1	byte_exact	-	byte_exact	-	3.54	118	118
ERIBOX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.91	74	74
ERIQON_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.44	139	139
ESAMOB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	7.36	124	124
ESANES_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.34	92	92
ESARAS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.98	67	67
ESARUM_comp_0	success	UFF_1	structural	-	byte_exact	-	142.82	128	125
ESAVAX_comp_0	success	UFF_1	key_equal	rdkit_canonical	key_equal	rdkit_canonical	15.12	140	142
ESAYAA_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.87	90	90
ESEBIO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	16.17	103	103
ESEXIK_comp_0	success	UFF_1	structural	-	byte_exact	-	39.49	87	62
ESOCEW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.04	79	79
ESOCOE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	17.29	139	139
ESOSOU_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	7.02	95	95
ESUTAO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	7.67	141	141
ETACIL_comp_1	success	UFF_1	structural	-	byte_exact	-	10.95	73	59
ETACOR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.12	43	43
ETACUX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.20	67	67
ETEFIU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.53	90	90
ETILUP_comp_0	success	UFF_1	structural	-	byte_exact	-	110.86	135	122
ETOGEB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.73	82	82
ETORIQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.53	104	104
ETOTIR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.70	71	71
ETOVAL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.50	58	58
ETUKIO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.44	76	76
EVADUC_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	11.55	139	139
EVAJOA_comp_1	success	UFF_1	byte_exact	-	byte_exact	-	5.91	64	64
EVEGIX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.40	68	68
EVETUW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.97	76	76
EVIQUX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.80	83	83
EVIQUX_comp_1	success	UFF_1	byte_exact	-	byte_exact	-	2.59	83	83
EVUHAF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.19	93	93
EVUHUZ_comp_0	success	UFF_1	structural	-	byte_exact	-	53.85	71	60
EVURAO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.11	90	90
EWALET_comp_0	success	UFF_1	structural	-	byte_exact	-	10.60	89	63
EWAMAQ_comp_2	failed	-	hard_fail	-	hard_fail	-	324.04	108	110
EWATAY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.80	58	58
EWATOM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.52	48	48
EWEHIZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.01	77	77
EWEJAT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.41	75	75
EWIDIX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.42	47	47
EWIWUE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.13	49	49
EWOCAU_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.26	140	140
EWOKIL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.49	55	55
EWOKOS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	6.42	99	99
EWOQEO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.30	82	82
EWUNUH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.25	82	82
EWUQIW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.56	100	100
EWUQOC_comp_0	success	UFF_1	structural	-	byte_exact	-	42.55	93	84
EXAXIL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.02	85	85
EXEDAM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.15	103	103
EXOREO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.58	46	46
EXOTEQ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.57	86	86
EYALEW_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	3.32	105	105
EYEBOA_comp_0	success	UFF_1	structural	-	byte_exact	-	52.11	142	102
EYEWEK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.65	75	75
EYITIR_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.89	93	93
EYIVAL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.52	109	109
EYIVIT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.29	87	87
EYOCEC_comp_0	success	UFF_1	structural	-	byte_exact	-	31.22	111	104
EZEHOI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.02	78	78
EZETUY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.97	72	72
EZODUT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.68	82	82
EZURIB_comp_0	success	UFF_1	structural	-	byte_exact	-	113.65	102	136
EZUROH_comp_0	success	UFF_1	structural	-	byte_exact	-	54.33	102	99
FABZEP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.06	69	69
FACFEW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.15	108	108
FAFJOO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.34	126	126
FAGZUL_comp_0	success	UFF_1	structural	-	byte_exact	-	10.96	91	93
FAHCEY_comp_0	success	UFF_1	key_equal	rdkit_canonical	key_equal	rdkit_canonical	4.27	110	110
FAHLUY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.62	100	100
FAHXUI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.78	77	77
FAJDEB_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	6.29	101	101
FAJLAF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.97	74	74
FAMRET_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	3.10	72	72
FANJAI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.76	105	105
FANQOB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.44	117	117
FANSAR_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	3.81	82	82
FANXAW_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.09	98	98
FANXOK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.44	94	94
FAQREX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.72	71	71
FARFAI_comp_0	failed	-	hard_fail	-	hard_fail	-	300.14	153	0
FASPIB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.23	66	66
FASSIC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.32	84	84
FATCEJ_comp_0	success	UFF_1	structural	-	byte_exact	-	6.36	94	74
FATZIM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.94	67	67
FAVBAI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.78	67	67
FAWHIV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.21	82	82
FAWREC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.82	99	99
FAWYIM_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.32	46	46
FAYGOD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.95	84	84
FAYNEB_comp_0	success	UFF_1	structural	-	byte_exact	-	8.79	76	76
FAZSAC_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	4.38	115	115
FEBNEH_comp_0	success	UFF_1	key_equal	rdkit_canonical	byte_exact	-	4.12	97	88
FEBRUZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.38	47	47
FECKIJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.21	76	76
FECSUC_comp_0	success	UFF_1	structural	-	byte_exact	-	32.77	106	87
FECTUF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	5.12	86	86
FECVAN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.02	81	81
FECVER_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.74	96	96
FEDQUD_comp_0	success	UFF_1	structural	-	byte_exact	-	34.42	109	81
FEDYUI_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	5.28	87	87
FEFWUK_comp_0	success	UFF_1	key_equal	slot_renumber	key_equal	slot_renumber	4.08	87	87
FEGBEA_comp_1	success	UFF_1	byte_exact	-	byte_exact	-	1.22	38	38
FEGKEJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.70	83	83
FEHBEC_comp_1	success	UFF_1	byte_exact	-	byte_exact	-	1.89	80	80
FEHFOP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.37	54	54
FEHSIX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.15	104	104
FEHSOD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.21	86	86
FEHXUN_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.75	72	72
FEJBIF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.78	61	61
FEJDUV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.51	62	62
FEJFAD_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.42	58	58
FEJHEJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.10	117	117
FEKKAJ_comp_0	failed	-	hard_fail	-	hard_fail	-	334.91	115	98
FEKMOY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.94	83	83
FELGIP_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.44	81	81
FELQOE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.88	72	72
FENCUX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.72	86	86
FENDAE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.95	92	92
FENQAQ_comp_0	success	UFF_1	structural	-	byte_exact	-	21.46	106	90
FENTAV_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.64	68	68
FEPXEG_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.45	126	126
FEPZIK_comp_0	success	UFF_1	structural	-	byte_exact	-	13.97	79	50
FEPZOQ_comp_0	success	UFF_1	structural	-	byte_exact	-	14.64	79	50
FEQCEM_comp_0	success	UFF_1	key_equal	rdkit_canonical	byte_exact	-	6.93	123	105
FEQCIO_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.27	99	99
FEQDEL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	10.67	97	97
FEQFIS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	11.21	146	146
FEQSAX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	24.05	256	256
FEQWIH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	9.41	126	126
FERVUT_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.67	83	83
FESFER_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.11	104	104
FESFOB_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.03	103	103
FESFUG_comp_0	success	UFF_1	structural	-	byte_exact	-	20.85	101	66
FESFUH_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.25	103	103
FESKUK_comp_0	success	UFF_1	structural	-	byte_exact	-	37.67	111	110
FETNEZ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	22.34	156	156
FETTAB_comp_0	success	UFF_1	key_equal	rdkit_canonical	byte_exact	-	29.20	90	81
FETTEF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	27.42	90	90
FEWBUF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.98	91	91
FEWLIF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.98	105	105
FEWYAK_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.42	98	98
FEWZAL_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.09	84	84
FEXSAE_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.67	82	82
FEXSEI_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.16	102	102
FEXSOS_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.35	88	88
FEXSUY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.15	87	87
FEYBUJ_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.64	59	59
FIBQAK_comp_0	success	UFF_1	structural	-	byte_exact	-	62.27	116	100
FICFEF_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	3.50	76	76
FICJUX_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	2.54	92	92
FICJUY_comp_0	success	UFF_1	byte_exact	-	byte_exact	-	1.83	72	72
